Date,SPX,D,E,CPI,Date_Fraction,GS10,SPX_real,Div_Real,SPX_TR_Real,E_Real,CAPE,SPX_TR,Bond_10y_TR_monthly,Bond_10y_TR
1957-03-31,44.03,1.73,3.4,27.8,1957.21,3.41,513.16,20.16,49778.81,39.63,15.9,1383850.918,0.9969930656676895,23.50915831761264
1957-04-30,45.05,1.73,3.41,27.9,1957.29,3.48,523.17,20.09,50911.84,39.56,16.12,1420440.336,0.9929450787784606,23.343303057697188
1957-05-31,46.78,1.73,3.41,28.0,1957.37,3.6,541.32,20.02,52840.48,39.5,16.6,1479533.4400000002,0.9865796776105988,23.030028405029398
1957-06-30,47.55,1.73,3.42,28.1,1957.46,3.8,548.27,19.95,53681.36,39.43,16.73,1508446.216,0.9925494422894006,22.858441849320982
1957-07-31,48.51,1.74,3.44,28.3,1957.54,3.93,555.38,19.92,54540.66,39.35,16.87,1543500.678,1.003248503514438,22.93269757800308
1957-08-31,45.84,1.75,3.45,28.3,1957.62,3.93,524.82,20.04,51702.69,39.54,15.87,1463186.127,1.004063699881727,23.02588917843849
1957-09-30,43.98,1.76,3.47,28.3,1957.71,3.92,503.52,20.15,49770.23,39.73,15.16,1408497.509,0.9991740832070658,23.006871709893776
1957-01-31,41.24,1.77,3.44,28.3,1957.79,3.97,472.15,20.26,46836.41,39.35,14.15,1325470.4030000002,1.0238581240482885,23.55577250911148
1957-11-30,40.35,1.78,3.4,28.4,1957.87,3.72,460.34,20.31,45832.15,38.83,13.74,1301633.06,1.046102635186446,24.64175569563396
1957-12-31,40.33,1.79,3.37,28.4,1957.96,3.21,460.11,20.42,45978.86,38.45,13.67,1305799.6239999998,1.012840449759763,24.958166921636103
1958-01-31,41.12,1.78,3.29,28.6,1958.04,3.09,465.84,20.2,46719.93,37.31,13.79,1336189.9980000001,1.0059595968964337,25.106907535762957
1958-02-28,41.26,1.78,3.22,28.6,1958.12,3.05,467.43,20.13,47047.21,36.44,13.78,1345550.206,1.0084978514612328,25.32026230665278
1958-03-31,42.11,1.77,3.14,28.8,1958.21,2.98,473.74,19.91,47850.01,35.33,13.93,1378080.2880000002,1.0110416354380258,25.599839412238026
1958-04-30,42.34,1.76,3.07,28.9,1958.29,2.88,474.68,19.69,48110.65,34.42,13.91,1390397.785,0.9989630177570638,25.573292833345516
1958-05-31,43.7,1.74,3.0,28.9,1958.37,2.92,489.93,19.54,49821.09,33.63,14.32,1439829.501,0.9981507367695329,25.52600108322684
1958-06-30,44.75,1.73,2.93,28.9,1958.46,2.97,501.7,19.4,51182.52,32.85,14.64,1479174.8279999997,0.9830466026022439,25.093248642887342
1958-07-31,45.98,1.73,2.91,29.0,1958.54,3.2,513.71,19.33,52572.31,32.55,14.96,1524596.99,0.9744208164281247,24.451383829436217
1958-08-31,47.7,1.73,2.9,28.9,1958.62,3.54,534.77,19.4,54893.03,32.48,15.54,1586408.5669999998,0.9848558746607303,24.081089008004643
1958-09-30,48.96,1.73,2.88,28.9,1958.71,3.76,548.9,19.4,56508.94,32.29,15.93,1633108.366,0.9998294430781414,24.076981811588432
1958-01-31,50.95,1.74,2.88,28.9,1958.79,3.8,571.21,19.47,58972.81,32.33,16.56,1704314.2089999998,1.008075550481538,24.271416693650984
1958-11-30,52.5,1.74,2.89,29.0,1958.87,3.74,586.56,19.48,60724.91,32.25,16.99,1761022.3900000001,0.9932821220025922,24.108364277478792
1958-12-31,53.49,1.75,2.89,28.9,1958.96,3.86,599.69,19.62,62253.36,32.4,17.36,1799122.1039999998,0.9902103343873658,23.8723514527347
1959-01-31,55.62,1.76,2.96,29.0,1959.04,4.02,621.42,19.63,64678.89,33.11,17.98,1875687.81,1.0082040978105413,24.068202559020555
1959-02-28,54.77,1.76,3.04,28.9,1959.12,3.96,614.04,19.77,64082.3,34.04,17.76,1851978.47,1.000835702125547,24.088316407057224
1959-03-31,56.16,1.77,3.11,28.9,1959.21,3.99,629.62,19.84,65881.21,34.87,18.2,1903966.969,0.9928011091814035,23.914907247239015
1959-04-30,57.1,1.78,3.21,29.0,1959.29,4.12,637.95,19.85,66926.03,35.83,18.43,1940854.8699999999,0.9882013631696899,23.63274394179829
1959-05-31,57.96,1.78,3.3,29.0,1959.37,4.31,647.56,19.92,68108.21,36.91,18.69,1975138.09,1.0011627955092814,23.66022399032581
1959-06-30,57.46,1.79,3.4,29.1,1959.46,4.34,639.77,19.93,67463.32,37.86,18.45,1963182.6120000002,0.9988039602659035,23.631925422315756
1959-07-31,59.74,1.8,3.41,29.2,1959.54,4.4,662.87,19.94,70075.23,37.84,19.09,2046196.7159999998,1.001246682787379,23.66138693697238
1959-08-31,59.4,1.8,3.42,29.2,1959.62,4.43,659.1,20.01,69852.68,37.95,18.96,2039698.2559999998,0.9840018614787077,23.2828487911488
1959-09-30,57.05,1.81,3.43,29.3,1959.71,4.68,630.87,20.02,67036.95,37.93,18.12,1964182.635,1.0157402262697042,23.649326099324792
1959-01-31,57.0,1.82,3.42,29.4,1959.79,4.53,628.17,20.02,66927.66,37.65,18.02,1967673.204,1.003739858791757,23.737771239456478
1959-11-30,57.23,1.82,3.4,29.4,1959.87,4.53,630.7,20.09,67376.13,37.51,18.07,1980858.222,0.9911658081405738,23.528067214011948
1959-12-31,59.06,1.83,3.39,29.4,1959.96,4.69,650.87,20.17,69710.1,37.36,18.62,2049476.9400000002,1.0015163762013217,23.563744615198374
1960-01-31,58.03,1.87,3.39,29.3,1960.04,4.72,641.7,20.64,68912.37,37.49,18.34,2019132.4409999999,1.022142264618587,24.0854992838729
1960-02-29,55.78,1.9,3.39,29.4,1960.12,4.49,614.72,20.98,66202.83,37.36,17.55,1946363.202,1.0229658425371542,24.638643067855064
1960-03-31,55.02,1.94,3.39,29.4,1960.21,4.25,606.35,21.38,65492.7,37.36,17.29,1925485.38,1.00110682039544,24.665913620518534
1960-04-30,55.73,1.94,3.35,29.5,1960.29,4.28,612.09,21.34,66305.08,36.76,17.43,1955999.86,0.9979448438551367,24.615221316572658
1960-05-31,55.22,1.95,3.3,29.5,1960.37,4.35,606.49,21.38,65891.31,36.28,17.26,1943793.645,1.0197181705720426,25.100588449161418
1960-06-30,57.26,1.95,3.26,29.6,1960.46,4.15,626.77,21.34,68287.96,35.68,17.82,2021323.6160000004,1.0238283756749211,25.698694700389623
1960-07-31,55.84,1.95,3.26,29.6,1960.54,3.9,611.23,21.34,66788.27,35.72,17.38,1976932.7920000001,1.011422987862241,25.99225057802761
1960-08-31,56.51,1.95,3.27,29.6,1960.62,3.8,618.56,21.34,67784.0,35.76,17.58,2006406.4000000001,1.0031418844450268,26.07391522580995
1960-09-30,54.81,1.95,3.27,29.6,1960.71,3.8,599.95,21.34,65939.76,35.79,17.05,1951816.896,0.9957945666007789,25.96426311187087
1960-01-31,53.73,1.95,3.27,29.8,1960.79,3.89,584.18,21.2,64400.81,35.55,16.61,1919144.138,0.9999564846759651,25.96313326854823
1960-11-30,55.47,1.95,3.27,29.8,1960.87,3.93,603.1,21.2,66681.15,35.55,17.15,1987098.2699999998,1.0106135067090802,26.23869315768271
1960-12-31,56.8,1.95,3.27,29.8,1960.96,3.84,617.56,21.2,68475.3,35.55,17.56,2040563.9400000002,1.0031746963474713,26.321993041012824
1961-01-31,59.72,1.95,3.21,29.8,1961.04,3.84,649.31,21.17,72191.08,34.9,18.47,2151294.184,1.0080988759300376,26.5351715968833
1961-02-28,62.17,1.94,3.15,29.8,1961.12,3.78,675.95,21.13,75348.46,34.25,19.23,2245384.1080000005,1.0064145858301576,26.705383732609466
1961-03-31,64.12,1.94,3.09,29.8,1961.21,3.74,697.15,21.09,77907.75,33.6,19.84,2321650.95,0.9998098768487299,26.700306420898347
1961-04-30,65.83,1.94,3.07,29.8,1961.29,3.78,715.74,21.09,80181.88,33.38,20.38,2389420.024,1.0088897421789609,26.93766526107939
1961-05-31,66.5,1.94,3.05,29.8,1961.37,3.71,723.03,21.09,81194.86,33.16,20.6,2419606.828,0.9891831321709355,26.64628409632671
1961-06-30,65.62,1.94,3.03,29.8,1961.46,3.88,713.46,21.09,80317.8,32.94,20.33,2393470.44,0.9999467207667005,26.644864402739778
1961-07-31,65.44,1.95,3.04,30.0,1961.54,3.92,706.76,21.02,79760.73,32.8,20.15,2392821.9,0.9935140324476854,26.472046676787787
1961-08-31,67.79,1.95,3.04,29.9,1961.62,4.04,734.59,21.17,83100.4,32.98,20.94,2484701.9599999995,1.0082158149166176,26.68953611274834
1961-09-30,67.26,1.96,3.05,30.0,1961.71,3.98,726.41,21.17,82375.42,32.94,20.71,2471262.6,1.008180678996753,26.907874640258978
1961-01-31,68.0,1.98,3.1,30.0,1961.79,3.92,734.41,21.38,83483.8,33.44,20.92,2504514.0,1.0016114749022045,26.95123600491342
1961-11-30,71.08,2.0,3.14,30.0,1961.87,3.94,767.67,21.6,87469.74,33.95,21.86,2624092.2,0.993539729027037,26.7771237172654
1961-12-31,71.74,2.02,3.19,30.0,1961.96,4.06,774.8,21.82,88489.07,34.45,22.04,2654672.1,1.0017371145397738,26.823638648207982
1962-01-31,69.07,2.03,3.25,30.0,1962.04,4.08,745.96,21.89,85404.03,35.1,21.2,2562120.9,1.006613556411321,27.001038295564797
1962-02-28,70.22,2.03,3.31,30.1,1962.12,4.04,755.86,21.89,86746.35,35.63,21.45,2611065.1350000002,1.012301555320239,27.33319306186158
1962-03-31,70.29,2.04,3.37,30.1,1962.21,3.93,756.62,21.96,87042.83,36.28,21.44,2619989.183,1.0106135067090802,27.623294089804233
1962-04-30,68.05,2.05,3.4,30.2,1962.29,3.84,730.08,21.96,84200.42,36.51,20.66,2542852.684,1.0007232354003777,27.64327223396502
1962-05-31,62.99,2.05,3.44,30.2,1962.37,3.87,675.79,22.03,78151.25,36.87,19.09,2360167.75,0.999936955440604,27.641529476046767
1962-06-30,55.63,2.06,3.47,30.2,1962.46,3.91,596.83,22.1,69232.73,37.23,16.83,2090828.4459999998,0.9951152319846542,27.506507016966935
1962-07-31,56.97,2.07,3.49,30.3,1962.54,4.01,609.19,22.1,70880.02,37.32,17.14,2147664.606,1.0057526553422163,27.6647424715038
1962-08-31,58.52,2.07,3.51,30.3,1962.62,3.98,625.76,22.17,73023.44,37.53,17.57,2212610.2320000003,1.003289495767815,27.7557455247815
1962-09-30,58.0,2.08,3.53,30.4,1962.71,3.98,618.16,22.17,72352.07,37.62,17.32,2199502.9280000003,1.0073635270625294,27.96012570809391
1962-01-31,56.17,2.1,3.58,30.4,1962.79,3.93,598.66,22.35,70287.2,38.12,16.74,2136730.88,1.004063699881727,28.07374726762696
1962-11-30,60.04,2.11,3.62,30.4,1962.87,3.92,639.91,22.52,75350.22,38.62,17.85,2290646.688,1.008145589428645,28.302424486592596
1962-12-31,62.64,2.13,3.67,30.4,1962.96,3.86,667.62,22.7,78835.98,39.11,18.59,2396613.792,1.005647277994909,28.462256145598307
1963-01-31,65.06,2.14,3.68,30.4,1963.04,3.83,693.41,22.77,82105.78,39.26,19.26,2496015.712,0.9958297416516743,28.34356118429494
1963-02-28,65.92,2.14,3.7,30.4,1963.12,3.92,702.57,22.84,83416.51,39.4,19.47,2535861.9039999996,1.0024254988048198,28.412308458071784
1963-03-31,65.67,2.15,3.71,30.5,1963.21,3.93,697.62,22.84,83053.67,39.41,19.29,2533136.935,0.999995526163066,28.412181346036824
1963-04-30,68.76,2.17,3.75,30.5,1963.29,3.97,730.44,23.02,87189.98,39.87,20.15,2659294.3899999997,1.0065405223529111,28.598011853225543
1963-05-31,70.14,2.18,3.8,30.5,1963.37,3.93,745.1,23.19,89170.58,40.33,20.51,2719702.69,0.9983737110374301,28.5515032221972
1963-06-30,70.11,2.2,3.84,30.6,1963.46,3.99,742.35,23.29,89073.47,40.66,20.38,2725648.182,1.0008637930755784,28.57616581297789
1963-07-31,69.07,2.2,3.88,30.7,1963.54,4.02,728.95,23.25,87698.85,40.95,19.97,2692354.6950000003,1.0049464392636256,28.71751608155908
1963-08-31,70.98,2.21,3.92,30.7,1963.62,4.0,749.11,23.29,90357.48,41.37,20.47,2773974.636,0.9968340926771956,28.626599087103717
1963-09-30,72.85,2.21,3.96,30.7,1963.71,4.08,768.85,23.32,92972.43,41.79,20.96,2854253.601,1.0009480044703636,28.653737231009597
1963-01-31,73.03,2.23,3.98,30.8,1963.79,4.11,768.24,23.49,93136.29,41.87,20.89,2868597.732,1.0025886049036996,28.72791043571511
1963-11-30,72.62,2.26,4.0,30.8,1963.87,4.12,763.93,23.74,92853.24,42.08,20.72,2859879.7920000004,1.0025971834151883,28.802522088251767
1963-12-31,74.17,2.28,4.02,30.9,1963.96,4.13,777.71,23.91,94770.34,42.15,21.04,2928403.5059999996,1.0001903958297644,28.808005968344066
1964-01-31,76.45,2.3,4.07,30.9,1964.04,4.17,801.62,24.08,97928.15,42.71,21.63,3025979.8349999995,1.0050577431997072,28.953709464627583
1964-02-29,77.39,2.31,4.13,30.9,1964.12,4.15,811.48,24.26,99379.17,43.27,21.83,3070816.3529999997,0.9978036886329795,28.890118103413013
1964-03-31,78.8,2.33,4.18,30.9,1964.21,4.22,826.26,24.43,101439.14,43.83,22.17,3134469.426,1.0026829355569626,28.96762842851751
1964-04-30,79.94,2.35,4.23,30.9,1964.29,4.23,838.21,24.61,103158.4,44.35,22.42,3187594.5599999996,1.0059074004617372,29.138751810071568
1964-05-31,80.72,2.36,4.28,30.9,1964.37,4.2,846.39,24.78,104419.09,44.88,22.57,3226549.8809999996,1.0058862856361628,29.310270826306905
1964-06-30,80.24,2.38,4.33,31.0,1964.46,4.17,838.65,24.88,103719.07,45.26,22.3,3215291.1700000004,1.0018357119275358,29.364076040062063
1964-07-31,83.22,2.4,4.38,31.1,1964.54,4.19,866.99,25.0,107482.85,45.6,22.98,3342716.6350000002,1.0034615718473692,29.46572189900635
1964-08-31,82.0,2.42,4.42,31.0,1964.62,4.19,857.04,25.29,106510.1,46.23,22.65,3301813.1,1.002657216202366,29.5440186926508
1964-09-30,83.41,2.44,4.47,31.1,1964.71,4.2,868.97,25.42,108256.45,46.57,22.89,3366775.595,1.0042745018072858,29.67030465394702
1964-01-31,84.85,2.46,4.5,31.1,1964.79,4.19,883.98,25.63,110391.47,46.85,23.21,3433174.717,1.006686679574411,29.868700474043116
1964-11-30,85.44,2.48,4.52,31.2,1964.87,4.15,887.27,25.75,111070.81,46.97,23.23,3465409.272,1.0010134387348006,29.89897057206167
1964-12-31,83.96,2.5,4.55,31.2,1964.96,4.18,871.9,25.96,109417.66,47.25,22.75,3413830.992,1.0026486418874523,29.97816223791054
1965-01-31,86.12,2.52,4.59,31.2,1965.04,4.19,894.33,26.13,112505.91,47.7,23.27,3510184.392,1.0018536274847067,30.03373058337573
1965-02-28,86.75,2.53,4.64,31.2,1965.12,4.21,900.87,26.31,113604.72,48.15,23.37,3544467.264,1.0034779523528032,30.13818646732164
1965-03-31,86.83,2.55,4.68,31.3,1965.21,4.21,898.82,26.4,113623.59,48.45,23.25,3556418.367,1.0042823083320516,30.267247474343574
1965-04-30,87.97,2.57,4.73,31.4,1965.29,4.2,907.72,26.52,115028.12,48.84,23.42,3611882.968,1.002665789918755,30.347933597529142
1965-05-31,89.28,2.59,4.79,31.4,1965.37,4.21,921.24,26.73,117023.27,49.39,23.71,3674530.678,1.0034779523528032,30.453482264587386
1965-06-30,85.04,2.61,4.84,31.6,1965.46,4.21,871.94,26.76,111043.52,49.63,22.39,3508975.2320000003,1.0042823083320516,30.583893465429014
1965-07-31,84.91,2.63,4.89,31.6,1965.54,4.2,870.6,26.93,111159.59,50.1,22.3,3512643.044,0.9994575566067531,30.567303434478923
1965-08-31,86.49,2.64,4.93,31.6,1965.62,4.25,886.8,27.1,113516.41,50.58,22.67,3587118.5560000003,1.0003070495055175,30.576689109883485
1965-09-30,89.38,2.66,4.98,31.6,1965.71,4.29,916.44,27.27,117600.42,51.06,23.37,3716173.272,0.9987516630862021,30.538519100165896
1965-01-31,91.39,2.68,5.05,31.7,1965.79,4.35,934.09,27.39,120158.64,51.62,23.78,3809028.888,0.9956440740383319,30.405495571986584
1965-11-30,92.15,2.7,5.12,31.7,1965.87,4.45,941.86,27.6,121453.71,52.33,23.93,3850082.6070000003,0.9902702645973156,30.109658145283664
1965-12-31,91.73,2.72,5.19,31.8,1965.96,4.62,934.62,27.71,120817.77,52.88,23.69,3842005.086,1.0046023134845372,30.24823223098051
1966-01-31,93.32,2.74,5.24,31.8,1966.04,4.61,950.82,27.92,123212.7,53.39,24.06,3918163.86,0.9866296261426908,29.84380205752959
1966-02-28,92.69,2.76,5.29,32.0,1966.12,4.83,938.49,27.95,121917.79,53.56,23.7,3901369.28,1.000868094867698,29.86970930892833
1966-03-31,88.88,2.78,5.34,32.1,1966.21,4.87,897.11,28.06,116845.96,53.9,22.61,3750755.3160000006,1.0134217160435204,30.27061206557526
1966-04-30,91.6,2.8,5.38,32.3,1966.29,4.75,918.84,28.05,119980.65,53.97,23.11,3875374.9949999996,1.0015720596041404,30.318199271996157
1966-05-31,86.78,2.81,5.42,32.3,1966.37,4.78,870.49,28.22,113974.34,54.37,21.85,3681371.1819999996,1.001599886601313,30.36670495278736
1966-06-30,86.06,2.83,5.46,32.4,1966.46,4.81,860.61,28.3,112988.64,54.6,21.56,3660831.9359999998,0.9877193669658717,29.993782592806532
1966-07-31,85.84,2.85,5.48,32.5,1966.54,5.02,855.77,28.41,112663.89,54.6,21.38,3661576.425,0.9888086444170489,29.658111506532705
1966-08-31,80.65,2.87,5.49,32.7,1966.62,5.22,799.11,28.44,105516.65,54.43,19.91,3450394.455,1.0073754989473775,29.876854876730345
1966-09-30,77.81,2.89,5.51,32.7,1966.71,5.18,770.97,28.64,102116.09,54.6,19.16,3339196.143,1.0174313380066564,30.397648432662454
1966-01-31,77.13,2.88,5.52,32.9,1966.79,5.01,759.59,28.4,100921.75,54.39,18.83,3320325.5749999997,0.9926011212240559,30.172739916835415
1966-11-30,80.99,2.88,5.54,32.9,1966.87,5.16,797.6,28.33,106286.08,54.53,19.71,3496812.032,1.029225803526573,31.05456248550323
1966-12-31,81.33,2.87,5.55,32.9,1966.96,4.84,800.95,28.26,107046.14,54.66,19.74,3521818.006,1.0245327006324938,31.816414770233152
1967-01-31,84.45,2.88,5.52,32.9,1967.04,4.58,831.67,28.36,111468.56,54.33,20.43,3667315.624,0.9998402058380287,31.81133069289801
1967-02-28,87.36,2.89,5.48,32.9,1967.12,4.63,860.33,28.46,115627.46,54.0,21.07,3804143.434,1.0109448830796155,32.15950198793876
1967-03-31,89.42,2.9,5.45,33.0,1967.21,4.54,877.95,28.47,118314.27,53.51,21.44,3904370.91,0.9998000373856649,32.153071289845535
1967-04-30,90.96,2.9,5.41,33.1,1967.29,4.59,890.37,28.39,120307.07,52.96,21.69,3982164.0170000005,0.9835095246355212,31.62285185984801
1967-05-31,92.59,2.9,5.37,33.2,1967.37,4.85,903.6,28.3,122412.78,52.41,21.95,4064104.296,0.9908471526903944,31.333412725280542
1967-06-30,91.43,2.9,5.33,33.3,1967.46,5.02,889.6,28.22,120834.7,51.86,21.55,4023795.51,0.9933780125259974,31.125923258695984
1967-07-31,93.01,2.91,5.32,33.4,1967.54,5.16,902.26,28.2,122873.97,51.61,21.8,4103990.5979999998,0.9950812088985904,30.972821344347953
1967-08-31,94.49,2.91,5.31,33.5,1967.62,5.28,913.88,28.18,124776.33,51.36,22.03,4180007.055,1.002824906413408,31.060316666004944
1967-09-30,95.81,2.92,5.3,33.6,1967.71,5.3,923.89,28.16,126463.24,51.11,22.22,4249164.864,0.9907361047785076,30.7725771468647
1967-01-31,95.66,2.92,5.31,33.7,1967.79,5.48,919.71,28.07,126210.81,51.05,22.07,4253304.297,0.9843203558717087,30.290074088291473
1967-11-30,92.66,2.92,5.32,33.8,1967.87,5.75,888.23,27.99,122211.11,51.0,21.26,4130735.5179999997,1.00848374039314,30.54704721334551
1967-12-31,95.3,2.92,5.33,33.9,1967.96,5.7,910.84,27.91,125642.27,50.94,21.75,4259272.953,1.0175400484797508,31.082843902380827
1968-01-31,95.04,2.93,5.37,34.1,1968.04,5.53,903.03,27.84,124884.61,50.99,21.51,4258565.201,1.002292427768812,31.154099076876296
1968-02-29,90.75,2.94,5.4,34.2,1968.12,5.56,859.74,27.85,119219.78,51.19,20.42,4077316.4760000003,0.9911109659528015,30.877169229472145
1968-03-31,89.09,2.95,5.44,34.3,1968.21,5.74,841.56,27.87,117019.8,51.39,19.93,4013779.1399999997,1.0122449048720408,31.255257229404936
1968-04-30,95.67,2.96,5.48,34.4,1968.29,5.64,901.09,27.91,125620.75,51.65,21.28,4321353.8,0.9875373424406862,30.865733661626596
1968-05-31,97.87,2.98,5.53,34.5,1968.37,5.87,919.14,27.96,128461.77,51.9,21.63,4431931.065,1.0160680012738044,31.361684309418518
1968-06-30,100.5,2.99,5.57,34.7,1968.46,5.72,938.39,27.92,131478.7,52.01,22.0,4562310.890000001,1.0213575646315547,32.03149350901134
1968-07-31,100.3,3.0,5.6,34.9,1968.54,5.5,931.16,27.88,130790.64,51.99,21.75,4564593.336,1.0106075334799467,32.37126864882087
1968-08-31,98.11,3.02,5.63,35.0,1968.62,5.42,908.23,27.93,127896.24,52.12,21.14,4476368.4,1.0014342130814353,32.41769594577967
1968-09-30,101.3,3.03,5.66,35.1,1968.71,5.46,935.09,27.97,132006.72,52.25,21.68,4633435.872,0.9954527145560859,32.27028342888019
1968-01-31,103.8,3.04,5.69,35.3,1968.79,5.58,952.73,27.93,134826.78,52.26,22.0,4759385.334,0.9956005160067879,32.128310833478416
1968-11-30,105.4,3.06,5.73,35.4,1968.87,5.7,964.69,27.98,136848.22,52.41,22.2,4844426.988,0.9803275253080286,31.49626745171102
1968-12-31,106.5,3.07,5.76,35.5,1968.96,6.03,972.01,28.02,138218.15,52.57,22.28,4906744.325,1.004224950504481,31.629337622770393
1969-01-31,102.0,3.08,5.78,35.6,1969.04,6.04,928.32,28.03,132338.27,52.6,21.19,4711242.412,0.993975981312717,31.43880190186444
1969-02-28,101.5,3.09,5.8,35.8,1969.12,6.19,918.61,27.97,131286.08,52.49,20.9,4700041.663999999,0.997070291526548,31.34669537753737
1969-03-31,99.3,3.1,5.82,36.1,1969.21,6.3,891.23,27.82,127704.46,52.24,20.2,4610131.006,1.0147203030990528,31.808128234648397
1969-04-30,101.3,3.11,5.83,36.3,1969.29,6.17,904.17,27.76,129890.25,52.01,20.43,4715016.074999999,0.994146653930849,31.621944252279068
1969-05-31,104.6,3.12,5.83,36.4,1969.37,6.32,931.06,27.77,134085.61,51.92,20.97,4880716.203999999,0.9871875374441684,31.21678927560415
1969-06-30,99.14,3.13,5.84,36.6,1969.46,6.57,877.64,27.71,126724.57,51.7,19.71,4638119.262,0.9946679416202511,31.050339532758308
1969-07-31,94.71,3.14,5.86,36.8,1969.54,6.72,833.87,27.62,120736.33,51.56,18.68,4443096.944,1.0076728111889557,31.28858292534613
1969-08-31,94.18,3.14,5.87,37.0,1969.62,6.69,824.72,27.53,119743.83,51.43,18.43,4430521.71,0.9725259370177001,30.428958427428256
1969-09-30,94.51,3.15,5.89,37.1,1969.71,7.16,825.38,27.51,120172.37,51.44,18.4,4458394.927,1.0101002464591327,30.736298407039982
1969-01-31,95.52,3.15,5.85,37.3,1969.79,7.1,829.73,27.39,121137.71,50.84,18.45,4518436.583,1.0030222550458754,30.82919133999219
1969-11-30,96.21,3.16,5.82,37.5,1969.87,7.14,831.26,27.27,121693.85,50.26,18.44,4563519.375,0.9708562061451569,29.930711742867942
1969-12-31,91.11,3.16,5.78,37.7,1969.96,7.65,783.02,27.16,114962.93,49.67,17.33,4334102.461,0.9967251112062482,29.832691990392206
1970-01-31,90.31,3.16,5.73,37.8,1970.04,7.79,774.09,27.11,113983.76,49.11,17.09,4308586.128,1.044837230187937,31.170307268291243
1970-02-28,87.16,3.17,5.68,38.0,1970.12,7.24,743.16,27.0,109760.35,48.43,16.37,4170893.3000000003,1.0179190166912608,31.728848524503483
1970-03-31,88.65,3.17,5.63,38.2,1970.21,7.07,751.91,26.89,111383.14,47.75,16.53,4254835.948,0.983586289640568,31.208060394783992
1970-04-30,85.95,3.17,5.59,38.5,1970.29,7.39,723.33,26.71,107478.94,47.07,15.87,4137939.19,0.9707794455559897,30.296143566926244
1970-05-31,76.06,3.18,5.56,38.6,1970.37,7.91,638.44,26.66,95195.44,46.64,13.98,3674543.984,1.0112503964580093,30.63698719320293
1970-06-30,75.59,3.18,5.52,38.8,1970.46,7.84,631.22,26.55,94449.49,46.1,13.8,3664640.212,1.0327342460541646,31.639865870343527
1970-07-31,75.72,3.18,5.47,39.0,1970.54,7.46,629.06,26.45,94456.5,45.42,13.73,3683803.5,1.001291608354019,31.680732185421707
1970-08-31,77.92,3.19,5.41,39.0,1970.62,7.53,647.34,26.47,97532.15,44.97,14.1,3803753.8499999996,1.0159003084739655,32.184465599851
1970-09-30,82.58,3.19,5.36,39.2,1970.71,7.39,682.56,26.37,103168.72,44.3,14.84,4044213.8240000005,1.010243126712038,32.514135159149504
1970-01-31,84.37,3.17,5.28,39.4,1970.79,7.33,693.81,26.1,105198.65,43.45,15.06,4144826.8099999996,1.0408913589923827,33.84368233226914
1970-11-30,84.28,3.16,5.21,39.6,1970.87,6.84,689.57,25.83,104882.03,42.6,14.95,4153328.3880000003,1.0383069648717378,35.140131082501625
1970-12-31,90.05,3.14,5.13,39.8,1970.96,6.39,733.08,25.56,111823.36,41.76,15.87,4450569.728,1.016225623873041,35.71030163229565
1971-01-31,93.49,3.13,5.16,39.8,1971.04,6.24,761.08,25.48,116419.02,42.01,16.46,4633476.996,1.0146977823488286,36.235163873298156
1971-02-28,97.11,3.12,5.19,39.9,1971.12,6.11,788.57,25.34,120946.73,42.14,17.03,4825774.527,1.0357658626230621,37.53114576651468
1971-03-31,99.6,3.11,5.22,40.0,1971.21,5.7,806.77,25.19,124059.78,42.28,17.4,4962391.2,0.9950067722661461,37.34374420859001
1971-04-30,103.0,3.11,5.25,40.1,1971.29,5.83,832.23,25.1,128296.48,42.45,17.92,5144688.848,0.9641247084153548,36.004026496244435
1971-05-31,101.6,3.1,5.29,40.3,1971.37,6.39,816.84,24.95,126245.12,42.5,17.56,5087678.335999999,0.9958684129895016,35.85527272804691
1971-06-30,99.72,3.1,5.32,40.6,1971.46,6.52,795.8,24.74,123312.13,42.46,17.08,5006472.478,0.9903407485330695,35.50893763235133
1971-07-31,99.0,3.1,5.36,40.7,1971.54,6.73,788.12,24.65,122439.32,42.64,16.89,4983280.324000001,1.0163331386610144,36.08891003440584
1971-08-31,97.24,3.09,5.39,40.8,1971.62,6.58,772.21,24.56,120285.89,42.83,16.52,4907664.312,1.0377363393720862,37.45077339103287
1971-09-30,99.4,3.09,5.43,40.8,1971.71,6.14,789.36,24.54,123276.34,43.12,16.86,5029674.671999999,1.0206302242330163,38.223391243789756
1971-01-31,97.29,3.08,5.52,40.9,1971.79,5.93,770.72,24.43,120682.38,43.73,16.43,4935909.342,1.0138325596811273,38.752118584384554
1971-11-30,92.78,3.08,5.61,40.9,1971.87,5.81,734.99,24.37,115406.03,44.44,15.64,4720106.626999999,0.9958825432509201,38.592558412178136
1971-12-31,99.17,3.07,5.7,41.1,1971.96,5.93,781.79,24.2,123070.75,44.93,16.6,5058207.825,1.003399469197334,38.72375262574665
1972-01-31,103.3,3.07,5.74,41.1,1972.04,5.95,814.34,24.2,128513.61,45.22,17.26,5281909.371,0.9953207549491858,38.54255469792367
1972-02-29,105.2,3.07,5.77,41.3,1972.12,6.08,825.31,24.08,130560.31,45.29,17.46,5392140.802999999,1.005740704340352,38.76381610896629
1972-03-31,107.7,3.07,5.81,41.4,1972.21,6.07,842.88,24.03,133656.86,45.47,17.81,5533394.003999999,0.9961993937608001,38.616490107607355
