Date,RF_Monthly,TB3MS
1952-05-31,0.001578719649848237,1.9109999999999998
1952-06-30,0.0015844524545565175,1.918
1952-07-31,0.0015959169812573837,1.9319999999999997
1952-08-31,0.0016016487033452265,1.9389999999999998
1952-09-30,0.0016073800646547731,1.9459999999999997
1952-01-31,0.001613111065233097,1.9529999999999998
1952-11-30,0.0016245719843870354,1.967
1952-12-31,0.0016303019030574628,1.9739999999999998
1953-01-31,0.0016360314611867377,1.981
1953-02-28,0.00161884170512816,1.9599999999999995
1953-03-31,0.0016016487033452265,1.9389999999999998
1953-04-30,0.0016360314611867377,1.981
1953-05-31,0.0017619906190242673,2.135
1953-06-30,0.001796312901418018,2.1769999999999996
1953-07-31,0.0016933072231470891,2.051
1953-08-31,0.0017047580537850049,2.0650000000000004
1953-09-30,0.001658946089240887,2.009
1953-01-31,0.0015385799071130357,1.862
1953-11-30,0.0015500502108303227,1.876
1953-12-31,0.0014984224606104934,1.8129999999999997
1954-01-31,0.0014352820936898159,1.7359999999999998
1954-02-28,0.001429539888331277,1.729
1954-03-31,0.0013720979054616667,1.659
1954-04-30,0.0013261182081087952,1.603
1954-05-31,0.0013720979054616667,1.659
1954-06-30,0.0013778437350435713,1.6659999999999997
1954-07-31,0.001331866940514903,1.6099999999999999
1954-08-31,0.0013663517131943248,1.652
1954-09-30,0.0013778437350435713,1.6659999999999997
1954-01-31,0.0014065674443468623,1.701
1954-11-30,0.0014352820936898159,1.7359999999999998
1954-12-31,0.001452506536999687,1.7569999999999995
1955-01-31,0.001509897824212958,1.8269999999999997
1955-02-28,0.0015328442133260012,1.8549999999999998
1955-03-31,0.0015500502108303227,1.876
1955-04-30,0.0015901848983437272,1.925
1955-05-31,0.0015959169812573837,1.9319999999999997
1955-06-30,0.0016073800646547731,1.9459999999999997
1955-07-31,0.0016761282769228725,2.03
1955-08-31,0.0017162074447216735,2.0789999999999997
1955-09-30,0.0017162074447216735,2.0789999999999997
1955-01-31,0.0016646738453758303,2.0159999999999996
1955-11-30,0.0016704012412538383,2.023
1955-12-31,0.0017104829291922918,2.072
1956-01-31,0.0016761282769228725,2.03
1956-02-29,0.0016417606588221556,1.9879999999999998
1956-03-31,0.0017104829291922918,2.072
1956-04-30,0.0018363392227136455,2.226
1956-05-31,0.0017734328171290503,2.149
1956-06-30,0.00173337883251512,2.0999999999999996
1956-07-31,0.001796312901418018,2.1769999999999996
1956-08-31,0.0019220507233770334,2.331
1956-09-30,0.0019506033090563868,2.3659999999999997
1956-01-31,0.001927761956593388,2.3379999999999996
1956-11-30,0.00201338751064295,2.443
1956-12-31,0.0020704265305624414,2.513
1957-01-31,0.0019962688378056814,2.4219999999999997
1957-02-28,0.001927761956593388,2.3379999999999996
1957-03-31,0.0019677305652943122,2.387
1957-04-30,0.0020076816438103773,2.4359999999999995
1957-05-31,0.0020761284687424997,2.52
1957-06-30,0.002190092351739059,2.6599999999999997
1957-07-31,0.002264092503740045,2.751
1957-08-31,0.002264092503740045,2.751
1957-09-30,0.00225840231765706,2.7439999999999998
1957-01-31,0.002286849695198878,2.779
1957-11-30,0.00214452390440778,2.604
1957-12-31,0.0018534879768759005,2.247
1958-01-31,0.001784873577801216,2.163
1958-02-28,0.0017619906190242673,2.135
1958-03-31,0.0017219316004204455,2.086
1958-04-30,0.0016646738453758303,2.0159999999999996
1958-05-31,0.0016875812678220914,2.044
1958-06-30,0.0017162074447216735,2.0789999999999997
1958-07-31,0.001847772084249577,2.2399999999999998
1958-08-31,0.002041911484980341,2.478
1958-09-30,0.0021673109770634635,2.6319999999999997
1958-01-31,0.002190092351739059,2.6599999999999997
1958-11-30,0.0021559181531694005,2.6180000000000003
1958-12-31,0.002224253736554216,2.7019999999999995
