Date,SPX,D,E,CPI,Date_Fraction,10y UST,SPX_real,Div_Real, SPX_TR_Real ,E_Real,CAPE,,,,
1891.07,4.77,0.22,0.32,7.71,1891.54,3.61,200.54,9.25, 626.35 ,13.42,15.62,,,,
1891.08,4.93,0.22,0.32,7.71,1891.62,3.61,207.26,9.25, 649.76 ,13.59,16.16,,,,
1891.09,5.33,0.22,0.33,7.61,1891.71,3.61,226.88,9.36, 713.71 ,13.94,17.71,,,,
1891.1,5.33,0.22,0.33,7.61,1891.79,3.61,226.88,9.36, 716.16 ,14.12,17.72,,,,
1891.11,5.25,0.22,0.34,7.52,1891.87,3.60,226.30,9.48, 716.84 ,14.47,17.67,,,,
1891.12,5.41,0.22,0.34,7.52,1891.96,3.60,233.20,9.48, 741.19 ,14.66,18.21,,,,
1892.01,5.51,0.22,0.34,7.33,1892.04,3.60,243.68,9.80, 777.09 ,15.15,19.02,,,,
1892.02,5.52,0.22,0.35,7.33,1892.12,3.61,244.12,9.88, 781.13 ,15.26,19.04,,,,
1892.03,5.58,0.23,0.35,7.14,1892.21,3.63,253.36,10.22, 813.40 ,15.78,19.74,,,,
1892.04,5.57,0.23,0.35,7.04,1892.29,3.64,256.32,10.43, 825.71 ,16.11,19.94,,,,
1892.05,5.57,0.23,0.35,7.04,1892.37,3.65,256.32,10.51, 828.53 ,16.22,19.91,,,,
1892.06,5.54,0.23,0.36,7.04,1892.46,3.66,254.94,10.58, 826.91 ,16.34,19.77,,,,
1892.07,5.54,0.23,0.36,7.23,1892.54,3.68,248.23,10.38, 807.96 ,16.02,19.21,,,,
1892.08,5.62,0.23,0.36,7.33,1892.62,3.69,248.55,10.32, 811.78 ,15.92,19.20,,,,
1892.09,5.48,0.24,0.36,7.33,1892.71,3.70,242.35,10.39, 794.39 ,16.03,18.69,,,,
1892.1,5.59,0.24,0.37,7.33,1892.79,3.71,247.22,10.47, 813.19 ,16.14,19.04,,,,
1892.11,5.57,0.24,0.37,7.52,1892.87,3.73,240.10,10.27, 792.59 ,15.84,18.46,,,,
1892.12,5.51,0.24,0.37,7.61,1892.96,3.74,234.54,10.22, 777.06 ,15.75,18.01,,,,
1893.01,5.61,0.24,0.36,7.90,1893.04,3.75,230.17,9.88, 765.29 ,14.80,17.66,,,,
1893.02,5.51,0.24,0.35,7.99,1893.12,3.75,223.37,9.80, 745.42 ,14.26,17.13,,,,
1893.03,5.31,0.24,0.34,7.80,1893.21,3.74,220.52,10.07, 738.68 ,14.22,16.90,,,,
1893.04,5.31,0.24,0.33,7.71,1893.29,3.74,223.24,10.23, 750.66 ,14.01,17.10,,,,
1893.05,4.84,0.24,0.32,7.61,1893.37,3.73,206.02,10.39, 695.68 ,13.80,15.78,,,,
1893.06,4.61,0.25,0.32,7.42,1893.46,3.73,201.26,10.70, 682.62 ,13.75,15.42,,,,
1893.07,4.18,0.25,0.31,7.23,1893.54,3.73,187.29,11.01, 638.35 ,13.70,14.35,,,,
1893.08,4.08,0.25,0.30,6.95,1893.62,3.72,190.33,11.51, 651.95 ,13.84,14.59,,,,
1893.09,4.37,0.25,0.29,7.23,1893.71,3.72,195.81,11.09, 673.89 ,12.88,15.01,,,,
1893.1,4.50,0.25,0.28,7.33,1893.79,3.71,199.01,10.98, 688.08 ,12.31,15.27,,,,
1893.11,4.57,0.25,0.27,7.14,1893.87,3.71,207.50,11.31, 720.68 ,12.22,15.94,,,,
1893.12,4.41,0.25,0.26,7.04,1893.96,3.70,202.94,11.50, 708.17 ,11.96,15.61,,,,
1894.01,4.32,0.25,0.25,6.85,1894.04,3.70,204.32,11.67, 716.38 ,11.90,15.74,,,,
1894.02,4.38,0.24,0.24,6.76,1894.12,3.68,210.08,11.67, 739.97 ,11.67,16.20,,,,
1894.03,4.51,0.24,0.24,6.57,1894.21,3.66,222.58,11.84, 787.50 ,11.60,17.19,,,,
1894.04,4.57,0.24,0.23,6.57,1894.29,3.64,225.54,11.68, 801.42 ,11.19,17.43,,,,
1894.05,4.40,0.23,0.22,6.57,1894.37,3.62,217.15,11.51, 775.01 ,10.77,16.81,,,,
1894.06,4.34,0.23,0.21,6.57,1894.46,3.60,214.19,11.35, 767.82 ,10.36,16.61,,,,
1894.07,4.25,0.23,0.20,6.57,1894.54,3.58,209.75,11.19, 755.24 ,9.95,16.29,,,,
1894.08,4.41,0.22,0.19,6.76,1894.62,3.56,211.51,10.71, 764.81 ,9.27,16.46,,,,
1894.09,4.48,0.22,0.19,6.85,1894.71,3.54,211.89,10.41, 769.30 ,8.75,16.52,,,,
1894.1,4.34,0.22,0.18,6.66,1894.79,3.52,211.13,10.54, 769.74 ,8.60,16.50,,,,
1894.11,4.34,0.21,0.17,6.66,1894.87,3.50,211.13,10.38, 772.89 ,8.19,16.54,,,,
1894.12,4.30,0.21,0.16,6.57,1894.96,3.48,212.22,10.36, 780.03 ,7.90,16.67,,,,
1895.01,4.25,0.21,0.17,6.57,1895.04,3.46,209.75,10.28, 774.11 ,8.27,16.52,,,,
1895.02,4.19,0.21,0.18,6.57,1895.12,3.47,206.79,10.20, 766.31 ,8.64,16.33,,,,
1895.03,4.19,0.21,0.18,6.57,1895.21,3.48,206.79,10.12, 769.44 ,9.01,16.36,,,,
1895.04,4.37,0.20,0.19,6.85,1895.29,3.50,206.69,9.62, 772.04 ,8.99,16.39,,,,
1895.05,4.61,0.20,0.20,6.95,1895.37,3.51,215.05,9.41, 806.21 ,9.21,17.08,,,,
1895.06,4.70,0.20,0.21,7.04,1895.46,3.52,216.29,9.20, 813.72 ,9.43,17.21,,,,
1895.07,4.72,0.20,0.21,6.95,1895.54,3.53,220.18,9.25, 831.28 ,9.91,17.55,,,,
1895.08,4.79,0.20,0.22,6.85,1895.62,3.54,226.55,9.30, 858.25 ,10.41,18.07,,,,
1895.09,4.82,0.20,0.23,6.85,1895.71,3.55,227.97,9.22, 866.53 ,10.76,18.20,,,,
1895.1,4.75,0.19,0.24,6.85,1895.79,3.57,224.66,9.14, 856.85 ,11.11,17.94,,,,
1895.11,4.59,0.19,0.24,6.85,1895.87,3.58,217.09,9.07, 830.87 ,11.47,17.34,,,,
1895.12,4.32,0.19,0.25,6.76,1895.96,3.59,207.20,9.11, 795.91 ,11.99,16.55,,,,
1896.01,4.27,0.19,0.25,6.66,1896.04,3.60,207.73,9.20, 800.88 ,12.00,16.58,,,,
1896.02,4.45,0.19,0.24,6.57,1896.12,3.58,219.62,9.29, 849.73 ,12.01,17.52,,,,
1896.03,4.38,0.19,0.24,6.57,1896.21,3.57,216.16,9.25, 839.34 ,11.84,17.23,,,,
1896.04,4.42,0.19,0.24,6.47,1896.29,3.55,221.35,9.35, 862.49 ,11.85,17.64,,,,
1896.05,4.40,0.19,0.23,6.37,1896.37,3.53,223.63,9.44, 874.47 ,11.86,17.83,,,,
1896.06,4.32,0.19,0.23,6.28,1896.46,3.52,222.89,9.55, 874.69 ,11.87,17.78,,,,
1896.07,4.04,0.18,0.23,6.28,1896.54,3.50,208.45,9.50, 821.10 ,11.70,16.64,,,,
1896.08,3.81,0.18,0.22,6.28,1896.62,3.48,196.58,9.46, 777.46 ,11.52,15.70,,,,
1896.09,4.01,0.18,0.22,6.28,1896.71,3.47,206.90,9.42, 821.38 ,11.35,16.54,,,,
1896.1,4.10,0.18,0.22,6.47,1896.79,3.45,205.32,9.10, 818.12 ,10.85,16.44,,,,
1896.11,4.38,0.18,0.21,6.66,1896.87,3.43,213.08,8.80, 851.94 ,10.38,17.09,,,,
1896.12,4.22,0.18,0.21,6.66,1896.96,3.42,205.29,8.76, 823.74 ,10.22,16.50,,,,
1897.01,4.22,0.18,0.22,6.47,1897.04,3.40,211.33,9.01, 850.98 ,10.93,17.03,,,,
1897.02,4.18,0.18,0.23,6.47,1897.12,3.40,209.33,9.01, 845.94 ,11.35,16.89,,,,
1897.03,4.19,0.18,0.24,6.47,1897.21,3.39,209.83,9.01, 851.00 ,11.77,16.96,,,,
1897.04,4.06,0.18,0.24,6.37,1897.29,3.39,206.35,9.15, 840.00 ,12.37,16.70,,,,
1897.05,4.08,0.18,0.25,6.28,1897.37,3.38,210.51,9.29, 860.07 ,12.99,17.05,,,,
1897.06,4.27,0.18,0.26,6.28,1897.46,3.38,220.31,9.29, 903.29 ,13.41,17.85,,,,
1897.07,4.46,0.18,0.27,6.28,1897.54,3.38,230.12,9.29, 946.65 ,13.84,18.65,,,,
1897.08,4.75,0.18,0.28,6.57,1897.62,3.37,234.43,8.88, 967.42 ,13.66,19.01,,,,
1897.09,4.98,0.18,0.29,6.76,1897.71,3.37,238.85,8.63, 988.66 ,13.67,19.37,,,,
1897.1,4.82,0.18,0.29,6.66,1897.79,3.36,234.48,8.76, 973.59 ,14.27,19.03,,,,
1897.11,4.65,0.18,0.30,6.66,1897.87,3.36,226.21,8.76, 942.28 ,14.68,18.36,,,,
1897.12,4.75,0.18,0.31,6.66,1897.96,3.35,231.08,8.76, 965.58 ,15.08,18.75,,,,
1898.01,4.88,0.18,0.31,6.66,1898.04,3.35,237.40,8.84, 995.09 ,15.24,19.25,,,,
1898.02,4.87,0.18,0.32,6.76,1898.12,3.33,233.58,8.79, 982.13 ,15.19,18.92,,,,
1898.03,4.65,0.19,0.32,6.76,1898.21,3.31,223.03,8.87, 940.87 ,15.35,18.04,,,,
1898.04,4.57,0.19,0.32,6.76,1898.29,3.29,219.19,8.95, 927.83 ,15.51,17.71,,,,
1898.05,4.87,0.19,0.33,7.23,1898.37,3.27,218.21,8.44, 926.67 ,14.64,17.60,,,,
1898.06,5.06,0.19,0.33,6.76,1898.46,3.25,242.69,9.11," 1,033.85 ",15.83,19.54,,,,
1898.07,5.08,0.19,0.33,6.66,1898.54,3.23,247.13,9.33," 1,056.08 ",16.21,19.86,,,,
1898.08,5.27,0.19,0.34,6.66,1898.62,3.20,256.37,9.40," 1,098.93 ",16.38,20.54,,,,
1898.09,5.26,0.20,0.34,6.66,1898.71,3.18,255.89,9.49," 1,100.23 ",16.54,20.44,,,,
1898.1,5.15,0.20,0.34,6.66,1898.79,3.16,250.54,9.57," 1,080.65 ",16.70,19.95,,,,
1898.11,5.32,0.20,0.35,6.66,1898.87,3.14,258.81,9.65," 1,119.79 ",16.87,20.53,,,,
1898.12,5.65,0.20,0.35,6.76,1898.96,3.12,270.99,9.59," 1,175.96 ",16.79,21.40,,,,
1899.01,6.08,0.20,0.36,6.76,1899.04,3.10,291.61,9.63," 1,268.94 ",17.30,22.93,,,,
1899.02,6.31,0.20,0.37,6.95,1899.12,3.10,294.35,9.41," 1,284.27 ",17.34,23.05,,,,
1899.03,6.40,0.20,0.38,6.95,1899.21,3.11,298.55,9.45," 1,306.02 ",17.84,23.28,,,,
1899.04,6.48,0.20,0.39,7.04,1899.29,3.11,298.20,9.36," 1,307.89 ",18.10,23.15,,,,
1899.05,6.21,0.20,0.40,7.04,1899.37,3.12,285.77,9.40," 1,256.83 ",18.60,22.09,,,,
1899.06,6.07,0.21,0.42,7.14,1899.46,3.12,275.61,9.31," 1,215.53 ",18.84,21.21,,,,
1899.07,6.28,0.21,0.43,7.23,1899.54,3.13,281.39,9.22," 1,244.42 ",19.08,21.56,,,,
1899.08,6.44,0.21,0.44,7.33,1899.62,3.13,284.81,9.14," 1,262.92 ",19.31,21.73,,,,
1899.09,6.37,0.21,0.45,7.61,1899.71,3.13,271.15,8.83," 1,205.61 ",19.05,20.59,,,,
1899.1,6.34,0.21,0.46,7.71,1899.79,3.14,266.54,8.76," 1,188.37 ",19.27,20.15,,,,
1899.11,6.46,0.21,0.47,7.80,1899.87,3.14,268.27,8.69," 1,199.32 ",19.49,20.20,,,,
1899.12,6.02,0.21,0.48,7.90,1899.96,3.15,246.99,8.62," 1,107.38 ",19.69,18.51,,,,
1900.01,6.10,0.22,0.48,7.90,1900.04,3.15,250.27,8.92," 1,125.43 ",19.69,18.67,,,,
1900.02,6.21,0.23,0.48,7.99,1900.12,3.15,251.75,9.12," 1,135.50 ",19.46,18.70,,,,
1900.03,6.26,0.23,0.48,7.99,1900.21,3.14,253.78,9.43," 1,148.19 ",19.46,18.78,,,,
1900.04,6.34,0.24,0.48,7.99,1900.29,3.14,257.02,9.73," 1,166.53 ",19.46,18.94,,,,
1900.05,6.04,0.25,0.48,7.80,1900.37,3.13,250.83,10.28," 1,142.32 ",19.93,18.40,,,,
1900.06,5.86,0.26,0.48,7.71,1900.46,3.13,246.36,10.72," 1,126.03 ",20.18,17.99,,,,
1900.07,5.86,0.26,0.48,7.80,1900.54,3.13,243.36,10.90," 1,116.45 ",19.93,17.69,,,,
1900.08,5.94,0.27,0.48,7.71,1900.62,3.12,249.72,11.35," 1,150.00 ",20.18,18.07,,,,
1900.09,5.80,0.28,0.48,7.80,1900.71,3.12,240.87,11.52," 1,113.63 ",19.93,17.34,,,,
1900.1,6.01,0.29,0.48,7.71,1900.79,3.11,252.67,11.98," 1,172.81 ",20.18,18.10,,,,
1900.11,6.48,0.29,0.48,7.71,1900.87,3.11,272.43,12.30," 1,269.29 ",20.18,19.42,,,,
1900.12,6.87,0.30,0.48,7.61,1900.96,3.10,292.43,12.77," 1,367.46 ",20.43,20.74,,,,
1901.01,7.07,0.30,0.48,7.71,1901.04,3.10,297.23,12.68," 1,394.83 ",20.25,20.98,,,,
1901.02,7.25,0.30,0.48,7.61,1901.12,3.11,308.61,12.91," 1,453.27 ",20.57,21.68,,,,
1901.03,7.51,0.31,0.49,7.61,1901.21,3.11,319.68,12.98," 1,510.49 ",20.64,22.35,,,,
1901.04,8.14,0.31,0.49,7.52,1901.29,3.12,350.88,13.22," 1,663.13 ",20.98,24.41,,,,
1901.05,7.73,0.31,0.49,7.52,1901.37,3.13,333.21,13.29," 1,584.61 ",21.05,23.06,,,,
1901.06,8.50,0.31,0.49,7.52,1901.46,3.13,366.40,13.36," 1,747.75 ",21.12,25.24,,,,
1901.07,7.93,0.31,0.49,7.61,1901.54,3.14,337.55,13.27," 1,615.44 ",20.93,23.14,,,,
1901.08,8.04,0.31,0.49,7.71,1901.62,3.15,338.01,13.17," 1,622.88 ",20.74,23.08,,,,
1901.09,8.00,0.32,0.50,7.80,1901.71,3.15,332.23,13.08," 1,600.35 ",20.56,22.59,,,,
1901.1,7.91,0.32,0.50,7.80,1901.79,3.16,328.49,13.15," 1,587.62 ",20.63,22.25,,,,
1901.11,8.08,0.32,0.50,7.90,1901.87,3.17,331.51,13.06," 1,607.46 ",20.44,22.38,,,,
1901.12,7.95,0.32,0.50,7.99,1901.96,3.17,322.29,12.97," 1,568.02 ",20.27,21.68,,,,
1902.01,8.12,0.32,0.51,7.90,1902.04,3.18,333.15,13.16," 1,626.18 ",20.96,22.34,,,,
1902.02,8.19,0.32,0.52,7.90,1902.12,3.19,336.02,13.20," 1,645.56 ",21.40,22.46,,,,
1902.03,8.20,0.32,0.53,7.90,1902.21,3.20,336.43,13.23," 1,652.97 ",21.85,22.41,,,,
1902.04,8.48,0.32,0.54,7.99,1902.29,3.21,343.78,13.11," 1,694.43 ",22.03,22.82,,,,
1902.05,8.46,0.32,0.55,8.09,1902.37,3.22,338.93,12.99," 1,675.88 ",22.20,22.43,,,,
1902.06,8.41,0.33,0.57,8.18,1902.46,3.23,333.01,12.87," 1,651.91 ",22.37,21.96,,,,
1902.07,8.60,0.33,0.58,8.18,1902.54,3.24,340.53,12.90," 1,694.57 ",22.80,22.39,,,,
1902.08,8.83,0.33,0.59,8.09,1902.62,3.25,353.75,13.09," 1,765.78 ",23.50,23.17,,,,
1902.09,8.85,0.33,0.60,8.18,1902.71,3.26,350.43,12.97," 1,754.60 ",23.66,22.86,,,,
1902.1,8.57,0.33,0.61,8.75,1902.79,3.27,317.21,12.15," 1,593.34 ",22.52,20.60,,,,
1902.11,8.24,0.33,0.62,8.47,1902.87,3.28,315.28,12.60," 1,588.91 ",23.69,20.41,,,,
1902.12,8.05,0.33,0.63,8.56,1902.96,3.29,304.59,12.49," 1,540.26 ",23.84,19.63,,,,
1903.01,8.46,0.33,0.62,8.66,1903.04,3.30,316.58,12.41," 1,606.15 ",23.26,20.32,,,,
1903.02,8.41,0.33,0.61,8.66,1903.12,3.31,314.71,12.47," 1,601.93 ",22.95,20.11,,,,
1903.03,8.08,0.34,0.61,8.37,1903.21,3.32,312.67,12.96," 1,597.04 ",23.41,19.88,,,,
1903.04,7.75,0.34,0.60,8.37,1903.29,3.33,299.90,13.03," 1,537.36 ",23.09,18.98,,,,
1903.05,7.60,0.34,0.59,8.18,1903.37,3.33,300.94,13.40," 1,548.39 ",23.29,18.95,,,,
1903.06,7.18,0.34,0.58,8.18,1903.46,3.34,284.31,13.46," 1,468.59 ",22.97,17.82,,,,
1903.07,6.85,0.34,0.57,8.18,1903.54,3.35,271.24,13.53," 1,406.92 ",22.64,16.92,,,,
1903.08,6.63,0.34,0.56,8.18,1903.62,3.36,262.53,13.59," 1,367.61 ",22.30,16.30,,,,
1903.09,6.47,0.35,0.56,8.28,1903.71,3.37,253.25,13.50," 1,325.13 ",21.72,15.65,,,,
1903.1,6.26,0.35,0.55,8.18,1903.79,3.38,247.88,13.73," 1,303.01 ",21.65,15.25,,,,
1903.11,6.28,0.35,0.54,8.09,1903.87,3.38,251.59,13.95," 1,328.66 ",21.57,15.41,,,,
1903.12,6.57,0.35,0.53,8.09,1903.96,3.39,263.21,14.02," 1,396.19 ",21.23,16.04,,,,
1904.01,6.68,0.35,0.53,8.28,1904.04,3.40,261.47,13.57," 1,392.93 ",20.62,15.86,,,,
1904.02,6.50,0.34,0.52,8.47,1904.12,3.41,248.71,13.14," 1,330.78 ",20.02,15.02,,,,
1904.03,6.48,0.34,0.52,8.37,1904.21,3.41,250.76,13.16," 1,347.61 ",20.12,15.08,,,,
1904.04,6.64,0.34,0.52,8.28,1904.29,3.42,259.90,13.18," 1,402.67 ",20.22,15.57,,,,
1904.05,6.50,0.33,0.51,8.09,1904.37,3.43,260.41,13.35," 1,411.41 ",20.56,15.53,,,,
1904.06,6.51,0.33,0.51,8.09,1904.46,3.43,260.81,13.22," 1,419.55 ",20.43,15.47,,,,
1904.07,6.78,0.33,0.51,8.09,1904.54,3.44,271.63,13.09," 1,484.36 ",20.30,16.04,,,,
1904.08,7.01,0.32,0.50,8.18,1904.62,3.45,277.57,12.80," 1,522.70 ",19.93,16.30,,,,
1904.09,7.32,0.32,0.50,8.28,1904.71,3.45,286.52,12.53," 1,577.49 ",19.57,16.74,,,,
1904.1,7.75,0.32,0.50,8.28,1904.79,3.46,303.35,12.40," 1,675.84 ",19.44,17.63,,,,
1904.11,8.17,0.31,0.49,8.47,1904.87,3.47,312.60,11.99," 1,732.49 ",18.87,18.08,,,,
1904.12,8.25,0.31,0.49,8.47,1904.96,3.47,315.66,11.86," 1,754.93 ",18.75,18.16,,,,
1905.01,8.43,0.31,0.51,8.47,1905.04,3.48,322.55,11.93," 1,798.74 ",19.32,18.46,,,,
1905.02,8.80,0.31,0.52,8.47,1905.12,3.48,336.71,11.99," 1,883.26 ",19.90,19.17,,,,
1905.03,9.05,0.32,0.54,8.37,1905.21,3.47,350.21,12.19," 1,964.44 ",20.70,19.83,,,,
1905.04,8.94,0.32,0.55,8.37,1905.29,3.47,345.95,12.26," 1,946.29 ",21.28,19.48,,,,
1905.05,8.50,0.32,0.57,8.28,1905.37,3.46,332.71,12.46," 1,877.62 ",22.12,18.63,,,,
1905.06,8.60,0.32,0.58,8.28,1905.46,3.46,336.62,12.53," 1,905.60 ",22.70,18.74,,,,
1905.07,8.87,0.32,0.60,8.28,1905.54,3.46,347.19,12.59," 1,971.37 ",23.29,19.21,,,,
1905.08,9.20,0.32,0.61,8.37,1905.62,3.45,356.01,12.51," 2,027.39 ",23.61,19.57,,,,
1905.09,9.23,0.33,0.63,8.28,1905.71,3.45,361.28,12.72," 2,063.42 ",24.46,19.74,,,,
1905.1,9.36,0.33,0.64,8.28,1905.79,3.44,366.37,12.79," 2,098.57 ",25.05,19.90,,,,
1905.11,9.31,0.33,0.66,8.37,1905.87,3.44,360.27,12.70," 2,069.70 ",25.35,19.44,,,,
1905.12,9.54,0.33,0.67,8.47,1905.96,3.43,365.02,12.63," 2,103.06 ",25.64,19.58,,,,
1906.01,9.87,0.34,0.68,8.47,1906.04,3.43,377.65,12.85," 2,181.98 ",25.92,20.13,,,,
1906.02,9.80,0.34,0.69,8.47,1906.12,3.45,374.97,13.07," 2,172.80 ",26.21,19.87,,,,
1906.03,9.56,0.35,0.69,8.47,1906.21,3.47,365.79,13.30," 2,126.00 ",26.50,19.26,,,,
1906.04,9.43,0.35,0.70,8.47,1906.29,3.49,360.81,13.52," 2,103.64 ",26.78,18.88,,,,
1906.05,9.18,0.36,0.71,8.56,1906.37,3.51,347.34,13.59," 2,031.72 ",26.77,18.05,,,,
1906.06,9.30,0.37,0.72,8.56,1906.46,3.53,351.89,13.81," 2,065.01 ",27.05,18.17,,,,
1906.07,9.06,0.37,0.72,8.28,1906.54,3.55,354.62,14.51," 2,088.18 ",28.28,18.20,,,,
1906.08,9.73,0.38,0.73,8.47,1906.62,3.57,372.29,14.41," 2,199.29 ",27.93,18.97,,,,
1906.09,10.03,0.38,0.74,8.56,1906.71,3.59,379.51,14.47," 2,249.03 ",27.90,19.20,,,,
1906.1,9.73,0.39,0.75,8.75,1906.79,3.61,360.15,14.37," 2,141.42 ",27.58,18.10,,,,
1906.11,9.93,0.39,0.75,8.85,1906.87,3.63,363.60,14.43," 2,169.10 ",27.55,18.14,,,,
1906.12,9.84,0.40,0.76,8.94,1906.96,3.65,356.47,14.49," 2,133.78 ",27.53,17.66,,,,
1907.01,9.56,0.40,0.75,8.85,1907.04,3.67,350.06,14.77," 2,102.72 ",27.52,17.22,,,,
1907.02,9.26,0.41,0.74,9.04,1907.12,3.69,331.93,14.58," 2,001.15 ",26.64,16.22,,,,
1907.03,8.35,0.41,0.74,8.94,1907.21,3.70,302.50,14.85," 1,831.15 ",26.63,14.69,,,,
1907.04,8.39,0.41,0.73,8.94,1907.29,3.72,303.95,14.97," 1,847.48 ",26.33,14.67,,,,
1907.05,8.10,0.42,0.72,9.13,1907.37,3.74,287.32,14.78," 1,753.94 ",25.48,13.79,,,,
1907.06,7.84,0.42,0.71,9.23,1907.46,3.75,275.24,14.74," 1,687.65 ",24.93,13.14,,,,
1907.07,8.14,0.42,0.70,9.23,1907.54,3.77,285.77,14.86," 1,759.82 ",24.63,13.59,,,,
1907.08,7.53,0.43,0.69,9.23,1907.62,3.79,264.35,14.98," 1,635.63 ",24.34,12.51,,,,
1907.09,7.45,0.43,0.69,9.23,1907.71,3.80,261.55,15.10," 1,626.04 ",24.05,12.33,,,,
1907.1,6.64,0.43,0.68,9.32,1907.79,3.82,230.73,15.06," 1,442.26 ",23.51,10.83,,,,
1907.11,6.25,0.44,0.67,8.94,1907.87,3.84,226.42,15.82," 1,423.55 ",24.21,10.59,,,,
1907.12,6.57,0.44,0.66,8.75,1907.96,3.85,243.18,16.29," 1,537.50 ",24.43,11.33,,,,
1908.01,6.85,0.44,0.65,8.66,1908.04,3.87,256.34,16.34," 1,629.25 ",24.45,11.90,,,,
1908.02,6.60,0.43,0.65,8.56,1908.12,3.86,249.73,16.39," 1,595.92 ",24.47,11.55,,,,
1908.03,6.87,0.43,0.64,8.56,1908.21,3.85,259.94,16.27," 1,669.87 ",24.22,11.98,,,,
1908.04,7.24,0.43,0.63,8.66,1908.29,3.84,270.93,15.97," 1,749.01 ",23.70,12.45,,,,
1908.05,7.63,0.42,0.63,8.66,1908.37,3.83,285.52,15.84," 1,851.75 ",23.45,13.08,,,,
1908.06,7.64,0.42,0.62,8.66,1908.46,3.82,285.90,15.72," 1,862.67 ",23.20,13.05,,,,
1908.07,7.92,0.42,0.61,8.75,1908.54,3.82,293.15,15.42," 1,918.32 ",22.70,13.35,,,,
1908.08,8.26,0.41,0.61,8.75,1908.62,3.81,305.74,15.30," 2,009.01 ",22.46,13.88,,,,
1908.09,8.17,0.41,0.60,8.75,1908.71,3.80,302.41,15.18," 1,995.43 ",22.21,13.70,,,,
1908.1,8.27,0.41,0.59,8.85,1908.79,3.79,302.82,14.89," 2,006.34 ",21.72,13.69,,,,
1908.11,8.83,0.40,0.59,8.94,1908.87,3.78,319.88,14.61," 2,127.47 ",21.25,14.44,,,,
1908.12,9.03,0.40,0.58,9.04,1908.96,3.77,323.69,14.34," 2,160.70 ",20.79,14.58,,,,
1909.01,9.06,0.40,0.60,8.94,1909.04,3.76,328.22,14.61," 2,199.07 ",21.56,14.76,,,,
1909.02,8.80,0.41,0.61,9.04,1909.12,3.77,315.44,14.58," 2,121.61 ",21.87,14.17,,,,
1909.03,8.92,0.41,0.63,9.04,1909.21,3.79,319.74,14.70," 2,158.78 ",22.40,14.34,,,,
1909.04,9.32,0.41,0.64,9.23,1909.29,3.80,327.19,14.51," 2,217.25 ",22.47,14.65,,,,
1909.05,9.63,0.42,0.66,9.32,1909.37,3.81,334.63,14.48," 2,275.80 ",22.76,14.95,,,,
1909.06,9.80,0.42,0.67,9.42,1909.46,3.82,337.09,14.45," 2,300.76 ",23.05,15.04,,,,
1909.07,9.94,0.42,0.69,9.42,1909.54,3.84,341.91,14.56," 2,341.91 ",23.56,15.23,,,,
1909.08,10.18,0.43,0.70,9.51,1909.62,3.85,346.66,14.53," 2,382.76 ",23.84,15.42,,,,
1909.09,10.19,0.43,0.72,9.61,1909.71,3.86,343.57,14.50," 2,369.81 ",24.11,15.25,,,,
1909.1,10.23,0.43,0.73,9.80,1909.79,3.87,338.22,14.33," 2,341.14 ",24.13,14.99,,,,
1909.11,10.18,0.44,0.75,9.90,1909.87,3.89,333.33,14.30," 2,315.54 ",24.39,14.75,,,,
1909.12,10.30,0.44,0.76,9.99,1909.96,3.90,334.05,14.27," 2,328.78 ",24.65,14.75,,,,
1910.01,10.08,0.44,0.76,9.90,1910.04,3.91,330.06,14.49," 2,309.37 ",24.80,14.55,,,,
1910.02,9.72,0.45,0.76,9.90,1910.12,3.92,318.27,14.57," 2,235.39 ",24.72,14.00,,,,
1910.03,9.96,0.45,0.75,10.09,1910.21,3.92,319.97,14.38," 2,255.79 ",24.17,14.05,,,,
1910.04,9.72,0.45,0.75,10.18,1910.29,3.93,309.34,14.32," 2,189.27 ",23.87,13.56,,,,
1910.05,9.56,0.45,0.75,9.99,1910.37,3.93,310.05,14.68," 2,202.89 ",24.24,13.57,,,,
1910.06,9.10,0.46,0.75,9.90,1910.46,3.94,297.97,14.90," 2,125.88 ",24.39,13.02,,,,
1910.07,8.64,0.46,0.74,9.90,1910.54,3.95,282.90,14.98," 2,027.33 ",24.31,12.34,,,,
1910.08,8.85,0.46,0.74,9.80,1910.62,3.95,292.59,15.21," 2,105.85 ",24.47,12.75,,,,
1910.09,8.91,0.46,0.74,9.70,1910.71,3.96,297.47,15.44," 2,150.18 ",24.62,12.94,,,,
1910.1,9.32,0.47,0.74,9.42,1910.79,3.96,320.58,15.99," 2,326.90 ",25.28,13.92,,,,
1910.11,9.31,0.47,0.73,9.23,1910.87,3.97,326.84,16.41," 2,382.27 ",25.72,14.16,,,,
1910.12,9.05,0.47,0.73,9.23,1910.96,3.97,317.72,16.50," 2,325.76 ",25.63,13.74,,,,
1911.01,9.27,0.47,0.72,9.23,1911.04,3.98,325.44,16.50," 2,392.37 ",25.22,14.05,,,,
1911.02,9.43,0.47,0.71,8.94,1911.12,3.98,341.62,17.03," 2,521.75 ",25.60,14.72,,,,
1911.03,9.32,0.47,0.70,9.04,1911.21,3.99,334.08,16.85," 2,476.46 ",24.91,14.37,,,,
1911.04,9.28,0.47,0.68,8.75,1911.29,3.99,343.49,17.40," 2,556.98 ",25.29,14.75,,,,
1911.05,9.48,0.47,0.67,8.75,1911.37,3.99,350.90,17.40," 2,622.88 ",24.86,15.05,,,,
